id_anuncio,id_host,nombre_host,cantidad_anuncios_host,cantidad_total_anuncios_host,barrio,latitud,longitud,tipo_alojamiento,capacidad,precio,noches_minimas,noches_maximas,puntuacion_general,puntuacion_ubicacion,puntuacion_valor,licencia,last_scraped,precio_por_persona,tipo_host,tipo_licencia
1381729513390915954,5878688,Ezequiel,23,104,la Dreta de l'Eixample,41.39049300262855,2.1750809703659755,Entire home/apt,10,590.0,1,365,4.63,4.88,4.5,ESHFTU00000805400020647600600000000000000HUTB-0049310,2025-09-15,59.0,professional,Licensed
1381734625136575368,221480824,Alvaro,290,339,la Font d'en Fargues,41.42737767717394,2.1659717621820285,Private room,1,28.0,60,1125,,,,ESHFNT00000811500000331800200000000000000000000000006,2025-09-14,28.0,professional,Licensed
1381772370042992397,221480824,Alvaro,290,339,la Font d'en Fargues,41.42602,2.16447,Private room,2,46.0,60,1125,5.0,5.0,5.0,ESHFNT00000811500000329500100000000000000000000000001,2025-09-14,23.0,professional,Licensed
1381782433662547331,221480824,Alvaro,290,339,la Font d'en Fargues,41.42681223434988,2.164411478922372,Private room,2,40.0,60,1125,1.0,1.0,1.0,ESHFNT00000811500000331800400000000000000000000000004,2025-09-14,20.0,professional,Licensed
1381790998275930159,221480824,Alvaro,290,339,la Font d'en Fargues,41.4258692208356,2.164317516032232,Private room,2,39.0,60,1125,,,,ESHFNT00000811500000329500400000000000000000000000008,2025-09-14,19.5,professional,Licensed
1381795022764959572,221480824,Alvaro,290,339,la Font d'en Fargues,41.4254,2.16443,Private room,1,32.0,60,1125,,,,ESHFNT00000811500000329500500000000000000000000000007,2025-09-14,32.0,professional,Licensed
1381800292567541054,310644647,The Loft House Barcelona,10,10,la Dreta de l'Eixample,41.396284,2.1639925,Shared room,1,39.0,1,365,4.65,4.88,4.63,AJ000516,2025-09-15,39.0,professional,Licensed
1381803074954656504,221480824,Alvaro,290,339,la Font d'en Fargues,41.42685938792059,2.1643621701068434,Private room,1,36.0,60,1125,,,,ESHFNT00000811500000331800500000000000000000000000003,2025-09-14,36.0,professional,Licensed
1381805092871133511,221480824,Alvaro,290,339,la Font d'en Fargues,41.42754621797308,2.1644361402864174,Private room,2,46.0,60,1125,,,,ESHFNT00000811500000331800100000000000000000000000007,2025-09-14,23.0,professional,Licensed
1381807074378290233,39693842,Alice,1,1,el Poble Sec,41.37371850136366,2.1598414117555027,Entire home/apt,4,,32,365,,,,,2025-09-15,,individual,No license
1381813140931916934,221480824,Alvaro,290,339,la Font d'en Fargues,41.42572925878308,2.1665912769526567,Private room,1,28.0,60,1125,,,,ESHFNT00000811500000329500200000000000000000000000000,2025-09-14,28.0,professional,Licensed
1381822196851779614,221480824,Alvaro,290,339,la Font d'en Fargues,41.42562,2.16623,Private room,1,28.0,60,1125,4.0,5.0,3.0,ESHFNT00000811500000329500300000000000000000000000009,2025-09-14,28.0,professional,Licensed
1381830149578594250,310644647,The Loft House Barcelona,10,10,la Dreta de l'Eixample,41.396284,2.1639925,Shared room,1,36.0,1,365,4.64,4.88,4.63,AJ000516,2025-09-15,36.0,professional,Licensed
1381862984393458622,54320669,Juan,18,18,Sants,41.3761565,2.1313492,Entire home/apt,4,144.0,1,365,4.89,4.85,4.74,ESFCTU00000806500008027000000000000000HUTB-005000-556,2025-09-14,36.0,professional,Licensed
1381898058027191729,377967173,Conexiones Vacacionales,11,14,la Sagrada Família,41.4022810835989,2.172207580513044,Entire home/apt,4,,32,90,5.0,5.0,5.0,,2025-09-15,,professional,No license
1381916336399313554,238724735,BBarcelona Apartments,22,26,el Camp de l'Arpa del Clot,41.4094864,2.1840074,Entire home/apt,5,229.0,1,365,4.8,4.8,4.6,ESFCTU00000807300091620800000000000000HUTB-075680-892,2025-09-14,45.8,professional,Licensed
1381956378908442057,396363,Alcam Apartments,118,133,la Dreta de l'Eixample,41.3923,2.16188,Entire home/apt,3,,33,1125,,,,,2025-09-15,,professional,No license
1381973847726659361,680702446,Roser,2,2,el Poble Sec,41.37236980133981,2.1589460988578435,Entire home/apt,4,107.0,2,365,5.0,5.0,5.0,Exempt,2025-09-15,26.75,professional,Exempt
1381976848675292819,24378512,Anna Theresa,3,3,el Camp d'en Grassot i Gràcia Nova,41.40823,2.16585,Entire home/apt,2,45.0,32,300,4.0,5.0,4.0,Exempt,2025-09-15,22.5,professional,Exempt
1382544559338508683,685684345,Kiara Tahiz,1,1,Porta,41.4370374,2.1822665,Private room,2,35.0,1,7,,,,Exempt,2025-09-14,17.5,individual,Exempt
1383331862743879013,178254756,Ola,1,9,la Nova Esquerra de l'Eixample,41.3871920213461,2.1433329363473708,Private room,1,92.0,32,33,,,,,2025-09-14,92.0,professional,No license
1383380064426181223,655443354,Diana Maria,1,2,el Barri Gòtic,41.38140405321694,2.173393125106787,Entire home/apt,3,82.0,1,365,5.0,5.0,5.0,Exempt,2025-09-15,27.33,professional,Exempt
1383503126258096005,13941711,Aina,1,1,la Salut,41.41366,2.15933,Entire home/apt,4,146.0,31,31,,,,,2025-09-15,36.5,individual,No license
1383852080558645484,221480824,Alvaro,290,339,la Font d'en Fargues,41.42537565444152,2.164301211878741,Private room,2,47.0,32,1125,,,,ESHFNT00000811500000330100100000000000000000000000009,2025-09-14,23.5,professional,Licensed
1383856609169276064,221480824,Alvaro,290,339,la Font d'en Fargues,41.42535,2.16452,Private room,2,44.0,60,1125,,,,ESHFNT00000811500000330100400000000000000000000000006,2025-09-14,22.0,professional,Licensed
1383861526012261856,550521861,Maria Azucena,102,112,la Dreta de l'Eixample,41.399802,2.1639203,Private room,1,40.0,31,365,,,,,2025-09-15,40.0,professional,No license
1383867960663348575,310644647,The Loft House Barcelona,10,10,la Dreta de l'Eixample,41.396284,2.1639925,Shared room,1,47.0,1,365,4.42,4.82,4.18,AJ000516,2025-09-15,47.0,professional,Licensed
1383873218549359607,221480824,Alvaro,290,339,la Font d'en Fargues,41.42601765029743,2.164615777645956,Private room,1,28.0,60,1125,,,,ESHFNT00000811500000330100200000000000000000000000008,2025-09-14,28.0,professional,Licensed
1383876737193511451,221480824,Alvaro,290,339,la Font d'en Fargues,41.42580600679568,2.16646728890722,Private room,1,32.0,60,1125,,,,ESHFNT00000811500000330100500000000000000000000000005,2025-09-14,32.0,professional,Licensed
1383878368550642710,310644647,The Loft House Barcelona,10,10,la Dreta de l'Eixample,41.396284,2.1639925,Shared room,1,45.0,1,365,4.4,4.93,4.47,AJ000516,2025-09-15,45.0,professional,Licensed
1383885292445939971,221480824,Alvaro,290,339,la Font d'en Fargues,41.4273601639868,2.1645313969722064,Private room,1,28.0,60,1125,,,,ESHFNT00000811500000330100300000000000000000000000007,2025-09-14,28.0,professional,Licensed
1383885551745498806,310644647,The Loft House Barcelona,10,10,la Dreta de l'Eixample,41.396284,2.1639925,Shared room,1,47.0,1,365,4.75,5.0,4.5,AJ000516,2025-09-15,47.0,professional,Licensed
1383888508790923430,550521861,Maria Azucena,102,112,el Poble Sec,41.3743484,2.160848,Entire home/apt,6,256.0,31,365,,,,,2025-09-15,42.67,professional,No license
1383925670746295881,673123317,Katya,6,31,el Barri Gòtic,41.38347393207564,2.172827529168951,Entire home/apt,5,90.0,32,332,,,,,2025-09-15,18.0,professional,No license
1384006834799123442,8130906,Eva,60,66,la Nova Esquerra de l'Eixample,41.3834059,2.1513745,Entire home/apt,5,,32,365,4.0,5.0,3.0,Exempt,2025-09-15,,professional,Exempt
1384067172677053247,58993125,Albert,45,58,el Camp d'en Grassot i Gràcia Nova,41.40601,2.16636,Entire home/apt,2,82.0,32,334,,,,Exempt,2025-09-15,41.0,professional,Exempt
1384082405245430764,271226374,Jamica,42,75,Sant Antoni,41.3854,2.16378,Entire home/apt,2,60.0,32,365,3.0,3.0,3.0,,2025-09-15,30.0,professional,No license
1384093592412591162,571289218,Pol,11,12,Sant Antoni,41.38051,2.16322,Entire home/apt,3,35.0,31,365,,,,,2025-09-15,11.67,professional,No license
1384119838621306776,9548670,Nougava,25,25,la Vila Olímpica del Poblenou,41.39320172804199,2.192186526954174,Entire home/apt,5,122.0,32,365,,,,Exempt,2025-09-14,24.4,professional,Exempt
1384138618211529835,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.39205,2.191,Entire home/apt,5,112.0,32,330,,,,Exempt,2025-09-15,22.4,professional,Exempt
1384158829211456018,374844435,Fernando,3,3,el Poble Sec,41.371449559640375,2.164513037350484,Entire home/apt,2,55.0,32,730,,,,Exempt,2025-09-15,27.5,professional,Exempt
1384169957456601855,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,4,132.0,32,330,5.0,5.0,5.0,Exempt,2025-09-14,33.0,professional,Exempt
1384175725287331207,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.39288789880644,2.191505671688847,Entire home/apt,2,83.0,32,330,5.0,5.0,5.0,Exempt,2025-09-14,41.5,professional,Exempt
1384178225825737218,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,5,112.0,32,330,,,,Exempt,2025-09-14,22.4,professional,Exempt
1384185746460062114,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,4,100.0,32,330,,,,Exempt,2025-09-14,25.0,professional,Exempt
1384188598959275879,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,2,93.0,32,330,,,,Exempt,2025-09-14,46.5,professional,Exempt
1384264444926977903,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,5,148.0,32,330,,,,Exempt,2025-09-14,29.6,professional,Exempt
1384269867848472173,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,4,100.0,32,330,5.0,5.0,5.0,Exempt,2025-09-14,25.0,professional,Exempt
1384272712878814400,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,2,83.0,32,330,,,,Exempt,2025-09-14,41.5,professional,Exempt
1384274697128539329,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,5,112.0,32,330,,,,Exempt,2025-09-14,22.4,professional,Exempt
1384276539046589463,662778254,Juan Lucas,11,20,el Barri Gòtic,41.38228762832401,2.1724637632149784,Private room,2,114.0,2,90,4.46,4.86,4.21,Exempt,2025-09-15,57.0,professional,Exempt
1384292255752359921,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,4,132.0,32,330,5.0,5.0,5.0,Exempt,2025-09-14,33.0,professional,Exempt
1384295168673748296,537065039,Nougava,15,15,la Vila Olímpica del Poblenou,41.3931857,2.1920743,Entire home/apt,2,108.0,32,330,5.0,5.0,5.0,Exempt,2025-09-14,54.0,professional,Exempt
1384579200233205764,550521861,Maria Azucena,102,112,el Fort Pienc,41.3995774,2.1740448,Private room,1,37.0,31,365,,,,,2025-09-15,37.0,professional,No license
1384604228230087189,681111759,Jeffrey,3,4,"Sant Pere, Santa Caterina i la Ribera",41.38599770826027,2.177656784659425,Entire home/apt,5,270.0,3,365,4.8,5.0,4.8,HUTB-002394,2025-09-15,54.0,professional,Licensed
1384643600215437127,180908619,Dan,63,103,la Sagrada Família,41.404198279576846,2.1810230080085327,Private room,1,22.0,31,270,,,,Exempt,2025-09-15,22.0,professional,Exempt
1384666328667999706,180908619,Dan,63,103,la Sagrada Família,41.403836622095966,2.1806622526476795,Private room,1,23.0,31,270,,,,Exempt,2025-09-15,23.0,professional,Exempt
1384666441754512030,180908619,Dan,63,103,la Sagrada Família,41.40399,2.1798,Private room,1,20.0,31,270,,,,Exempt,2025-09-15,20.0,professional,Exempt
1384679627282328000,180908619,Dan,63,103,la Sagrada Família,41.40590232990613,2.1803917723225736,Private room,1,23.0,31,270,2.0,4.0,1.0,Exempt,2025-09-15,23.0,professional,Exempt
1384764093753060604,346367515,Ukio,904,966,l'Antiga Esquerra de l'Eixample,41.3868,2.1541,Entire home/apt,6,143.0,32,330,,,,ESHFNT00000806000028325600200000000000000000000000006,2025-09-15,23.83,professional,Licensed
1384782247482094482,9548670,Nougava,25,25,la Vila Olímpica del Poblenou,41.393191918757694,2.1921633929014206,Entire home/apt,4,117.0,32,365,5.0,5.0,5.0,Exempt,2025-09-14,29.25,professional,Exempt
1384793106021385086,568367896,Canela Homes,16,19,el Barri Gòtic,41.38049097215511,2.179503317227036,Entire home/apt,4,120.0,32,1125,5.0,5.0,5.0,,2025-09-15,30.0,professional,No license
1384804871608987992,346367515,Ukio,904,966,la Vila de Gràcia,41.39917,2.16191,Entire home/apt,5,163.0,32,330,,,,ESFCNT00000805700055666400000000000000000000000000001,2025-09-15,32.6,professional,Licensed
1385294453209505552,550521861,Maria Azucena,102,112,Sants - Badal,41.37817,2.12725,Entire home/apt,4,80.0,31,365,,,,,2025-09-15,20.0,professional,No license
1385391827063240229,686428190,Wladimir,1,1,el Poblenou,41.39569702747384,2.199743691401679,Entire home/apt,5,120.0,31,365,,,,,2025-09-15,24.0,individual,No license
1385418346650293348,31538271,Hola Barcelona,28,33,el Baix Guinardó,41.40769753359416,2.1682776837103184,Private room,2,58.0,1,365,4.29,4.57,4.29,Exempt,2025-09-14,29.0,professional,Exempt
1385420842024144289,550949793,Diego,13,26,la Dreta de l'Eixample,41.39468021745064,2.170244144882433,Private room,3,73.0,1,365,4.43,4.76,4.24,Exempt,2025-09-15,24.33,professional,Exempt
1385449930415816077,339967068,Nacho,1,7,la Barceloneta,41.382038227609385,2.189280755282283,Entire home/apt,5,173.0,3,365,4.25,4.75,4.0,Exempt,2025-09-15,34.6,professional,Exempt
1385452036835793876,357946540,Adria,452,651,l'Antiga Esquerra de l'Eixample,41.39247047225604,2.156574154333079,Private room,1,40.0,33,360,,,,Exempt,2025-09-15,40.0,professional,Exempt
1385459181887243798,346367515,Ukio,904,966,l'Antiga Esquerra de l'Eixample,41.38824030316845,2.1514204645215345,Entire home/apt,3,212.0,32,330,,,,ESHFNT00000806600002405900200000000000000000000000006,2025-09-15,70.67,professional,Licensed
1385541733072792746,9548670,Nougava,25,25,la Vila Olímpica del Poblenou,41.393193748661965,2.192160130688481,Entire home/apt,2,106.0,32,365,,,,Exempt,2025-09-14,53.0,professional,Exempt
1385551326813347062,9674966,Jimmy,1,2,el Poble Sec,41.37481,2.16658,Private room,1,50.0,120,120,,,,Exempt,2025-09-15,50.0,professional,Exempt
1385569408149482994,662778254,Juan Lucas,11,20,el Raval,41.38077717261349,2.173367026977589,Private room,2,156.0,2,90,4.5,4.61,4.32,Exempt,2025-09-15,78.0,professional,Exempt
1385670833468187189,662778254,Juan Lucas,11,20,el Barri Gòtic,41.38194773358725,2.174115605614799,Private room,2,110.0,2,90,4.71,4.92,4.5,Exempt,2025-09-15,55.0,professional,Exempt
1386122175493837704,1391607,Alba,60,64,Sant Gervasi - Galvany,41.3961701817701,2.1446098073355717,Entire home/apt,2,241.0,2,32,4.67,4.67,3.67,HUTB-007148,2025-09-15,120.5,professional,Licensed
1386212494804087216,8130906,Eva,60,66,el Poblenou,41.3999244,2.2063971,Entire home/apt,2,125.0,32,365,,,,Exempt,2025-09-15,62.5,professional,Exempt
1386212734949712020,3073594,Julien,10,19,el Poble Sec,41.37370056409529,2.157364213924509,Entire home/apt,4,120.0,32,300,5.0,5.0,5.0,Exempt,2025-09-15,30.0,professional,Exempt
1386222804875505114,16774928,Weekly Villas,24,35,"Vallvidrera, el Tibidabo i les Planes",41.41601,2.10657,Entire home/apt,16,,30,365,,,,Exempt,2025-09-15,,professional,Exempt
1386268025338455187,662778254,Juan Lucas,11,20,el Barri Gòtic,41.38259339465944,2.172117706636724,Private room,2,,2,90,4.54,4.67,4.42,Exempt,2025-09-15,,professional,Exempt
1386318028603722000,9548670,Nougava,25,25,la Vila Olímpica del Poblenou,41.39315350534214,2.1922137748687787,Entire home/apt,4,146.0,32,365,5.0,5.0,4.67,ESFCNT00000807200110077700000000000000000000000000009,2025-09-14,36.5,professional,Licensed
1386504714566659590,662778254,Juan Lucas,11,20,el Barri Gòtic,41.38131,2.17405,Private room,2,122.0,2,90,4.62,4.71,4.52,Exempt,2025-09-15,61.0,professional,Exempt
1386761758885380466,447375626,Blueground,171,180,la Sagrada Família,41.4075642,2.1767579,Entire home/apt,3,158.0,32,1125,5.0,5.0,5.0,ESFCNT00000807300016221600000000000000000000000000005,2025-09-15,52.67,professional,Licensed
1386762212399348919,447375626,Blueground,171,180,Sant Gervasi - Galvany,41.3972163,2.1433654,Entire home/apt,5,181.0,32,1125,,,,ESFCNT00000805900036333400000000000000000000000000003,2025-09-15,36.2,professional,Licensed
1386790434912615288,221480824,Alvaro,290,339,la Dreta de l'Eixample,41.39996234675873,2.171677777445258,Private room,1,34.0,60,1125,,,,ESHFNT0ZZZ0807300034350900100000000000000000000000007,2025-09-15,34.0,professional,Licensed
1386823013065121310,9548670,Nougava,25,25,la Vila Olímpica del Poblenou,41.39373755476455,2.193026478803902,Entire home/apt,5,112.0,30,365,,,,Exempt,2025-09-14,22.4,professional,Exempt
1386947420868969089,8130906,Eva,60,66,el Poble Sec,41.3744625,2.1637273,Entire home/apt,4,118.0,32,365,,,,Exempt,2025-09-15,29.5,professional,Exempt
1386959059828648115,346367515,Ukio,904,966,la Nova Esquerra de l'Eixample,41.38819620402193,2.149227680543236,Entire home/apt,4,110.0,32,330,,,,ESHFNT00000806600002405900100000000000000000000000007,2025-09-15,27.5,professional,Licensed
1386982608755345434,292287089,Mike,4,10,la Dreta de l'Eixample,41.39183,2.16072,Private room,2,73.0,1,365,4.17,4.67,4.0,Exempt,2025-09-15,36.5,professional,Exempt
1387035247015376553,217725464,Monika,1,1,Provençals del Poblenou,41.41195975592774,2.207569227724388,Private room,2,66.0,1,365,,,,HUTB-987654,2025-09-15,33.0,individual,Licensed
1387810534705315576,687015047,Demelyn,2,2,Sants,41.3732714,2.1327439,Private room,2,58.0,1,3,4.5,4.68,4.39,Exempt,2025-09-14,29.0,professional,Exempt
1388139012234258182,71525512,Georgina,1,1,el Putxet i el Farró,41.40485761662059,2.140135147935522,Entire home/apt,2,134.0,31,70,,,,,2025-09-14,67.0,individual,No license
1388245558488306034,687104633,Rosario,1,1,Pedralbes,41.3891634,2.1204835,Entire home/apt,4,371.0,2,30,5.0,5.0,5.0,HUTB-012082,2025-09-14,92.75,individual,Licensed
1388291105360257417,160214539,Patricia,1,1,Sant Antoni,41.38118,2.161,Private room,1,48.0,3,7,5.0,5.0,5.0,Exempt,2025-09-15,48.0,individual,Exempt
1389158018945302064,9548670,Nougava,25,25,la Vila Olímpica del Poblenou,41.39320106062565,2.192273765482016,Entire home/apt,4,100.0,32,365,5.0,5.0,5.0,Exempt,2025-09-14,25.0,professional,Exempt
1389170351876589995,292287089,Mike,4,10,la Dreta de l'Eixample,41.389998624487326,2.162085000732895,Private room,3,94.0,1,365,5.0,5.0,5.0,Exempt,2025-09-15,31.33,professional,Exempt
1389195153125401154,7948539,David,12,12,l'Antiga Esquerra de l'Eixample,41.3877148,2.153266,Entire home/apt,3,176.0,30,365,5.0,5.0,5.0,Exempt,2025-09-14,58.67,professional,Exempt
1389607048244483580,154040549,Manuel,10,15,el Raval,41.37817,2.16804,Private room,2,163.0,32,365,4.82,4.27,4.49,Exempt,2025-09-15,81.5,professional,Exempt
1389683489521227535,1447144,Jacob,426,618,el Poble Sec,41.37361,2.16779,Entire home/apt,6,173.0,3,330,,,,ESFCTU00000806900024325300000000000000000HUTB-0002190,2025-09-15,28.83,professional,Licensed
1389723831749779754,8130906,Eva,60,66,el Poblenou,41.4015569,2.2080572,Entire home/apt,4,110.0,32,365,,,,Exempt,2025-09-15,27.5,professional,Exempt
1389808074337141213,31538271,Hola Barcelona,28,33,el Camp d'en Grassot i Gràcia Nova,41.40546681488064,2.164458538946467,Private room,2,49.0,1,365,4.0,4.71,3.86,Exempt,2025-09-14,24.5,professional,Exempt
1389857840805300418,650525891,Pablo,9,10,la Nova Esquerra de l'Eixample,41.38635395253735,2.14693142717494,Entire home/apt,5,253.0,1,365,4.14,4.71,4.43,HUTB-007705,2025-09-14,50.6,professional,Licensed
1389895032809596458,438136382,Home Club,541,655,la Salut,41.4086808,2.1510676,Entire home/apt,2,102.0,1,365,,,,Exempt,2025-09-15,51.0,professional,Exempt
